 11 3413.109664 3.181E-27 1.836E-01.07640.315 2998.76610.56-.005124          0 3 0          0 1 0  9  5  4        9  4  5      4442334432257122 7    57.0   57.0
 11 3413.311502 1.429E-28 3.800E+00.02830.298 4260.46630.29-.008930          1 2 0          0 2 0  9  0  9       10  1 10      4446334432257120 7    57.0   63.0
 11 3413.357440 3.300E-25 6.242E-02.07440.298 1616.45240.51-.005164          0 2 0          0 0 0 10  5  5       10  4  6      4542433018297122 8    21.0   21.0
 11 3413.437277 2.601E-29 5.337E+01.03110.265 5193.88180.39-.010010          0 2 1          0 2 0 11  3  9       12  3 10      4442334432287122 7    69.0   75.0
 11 3413.533990 1.682E-26 5.273E+01.02580.250 3877.08810.24-.019880          0 1 1          0 1 0 12  2 10       13  2 11      4542433018297122 8    75.0   81.0
 11 3413.540402 5.584E-27 5.319E+01.02320.250 3879.71950.24-.012930          0 1 1          0 1 0 12  3 10       13  3 11      4442334432297122 9    25.0   27.0
 11 3413.567110 3.582E-24 1.845E+01.03320.227 2522.26440.48-.007900          0 0 1          0 0 0 10  8  2       11  8  3      5555433018245022 6    63.0   69.0
 11 3413.570080 1.372E-24 2.120E+01.02620.281 2522.26070.48-.013490          0 0 1          0 0 0 10  8  3       11  8  4      4542433018297122 9    21.0   23.0
 11 3413.660953 2.276E-29 1.812E+00.08200.371 4408.02880.62-.004950          2 0 0          0 0 1  6  3  4        6  3  3      4442334432257122 7    39.0   39.0
 11 3413.785692 4.702E-29 3.749E+00.02840.298 4260.35110.21-.010070          1 2 0          0 2 0  9  1  9       10  0 10      4446334432257120 7    19.0   21.0
 11 3413.846860 8.230E-24 3.956E+01.06680.265 2300.68410.39-.013030          0 0 1          0 0 0 11  5  6       12  5  7      4542433018297122 9    23.0   25.0
 11 3413.858690 2.566E-24 4.879E+01.01040.221 2631.28220.36-.018280          0 0 1          0 0 0 14  2 13       15  2 14      45424330182971 5 9    29.0   31.0
 11 3413.895897 3.148E-27 1.247E+00.02460.221 3269.53860.36-.016980          1 0 0          0 0 0 15  4 12       15  5 11      34423344322971 5 9    31.0   31.0
